Order Name,Measure Result,Insert Counter,Time
vnmg 2.5-1-nf,4.0149998664856,1012,12:40
vnmg 2.5-1-nf,4.00400018692017,1037,12:41
vnmg 2.5-1-nf,4.00600004196167,1062,12:42
vnmg 2.5-1-nf,4.01100015640259,1084,12:43
vnmg 2.5-1-nf,4.01200008392334,1104,12:43
vnmg 2.5-1-nf,4.00400018692017,1126,12:46
vnmg 2.5-1-nf,4.00600004196167,1151,12:47
vnmg 2.5-1-nf,4.00299978256226,1173,12:48
vnmg 2.5-1-nf,3.99799990653992,1197,12:49
vnmg 2.5-1-nf,4.00699996948242,1219,12:50
vnmg 2.5-1-nf,4.00600004196167,1246,12:51
vnmg 2.5-1-nf,4.00500011444092,1259,12:52
vnmg 2.5-1-nf,4.00500011444092,1259,12:53
vnmg 2.5-1-nf,4.00299978256226,1287,12:56
vnmg 2.5-1-nf,4.00299978256226,1311,12:57
vnmg 2.5-1-nf,4.00899982452393,1338,12:58
vnmg 2.5-1-nf,4.01000022888184,1370,13:02
vnmg 2.5-1-nf,4.00400018692017,1390,13:03
vnmg 2.5-1-nf,4.0,1390,13:04
vnmg 2.5-1-nf,4.00899982452393,1390,13:05
vnmg 2.5-1-nf,1580019.625,1390,13:06
vnmg 2.5-1-nf,4.00799989700318,1390,13:07
vnmg 2.5-1-nf,4.00600004196167,1390,13:08
vnmg 2.5-1-nf,4.00099992752075,1390,13:36
vnmg 2.5-1-nf,3.99499988555908,1390,13:37
vnmg 2.5-1-nf,3.99699997901917,1390,13:37
vnmg 2.5-1-nf,3.99499988555908,1390,13:39
vnmg 2.5-1-nf,3.99300003051758,1390,13:40
vnmg 2.5-1-nf,3.99399995803833,1390,13:41
vnmg 2.5-1-nf,3.99399995803833,1390,13:46
WNMG 332,1580019.625,283,14:55
WNMG 332,1580019.625,313,15:03
WNMG 332,4.76200008392334,343,15:04
WNMG 332,1580019.625,385,15:05
WNMG 332,4.75500011444092,425,15:06
WNMG 332,1580019.625,459,15:07
WNMG 332,1580019.625,496,15:09
WNMG 332,4.76800012588501,524,15:10
