Order Name,Measure Result,Insert Counter,Time
C1204_CC,4.84000015258789,733,14:44
C1204_CC,4.84000015258789,767,14:48
C1204_CC,4.83900022506714,800,14:50
C1204_CC,4.84000015258789,835,14:51
C1204_CC,4.84000015258789,873,14:52
C1204_CC,4.84000015258789,907,14:54
C1204_CC,4.83900022506714,943,14:55
C1204_CC,4.83900022506714,978,14:57
C1204_CC,4.83900022506714,1014,14:58
C1204_CC,4.84100008010864,1050,14:59
C1204_CC,4.84299993515015,1083,15:01
C1204_CC,4.8420000076294,1116,15:02
C1204_CC,4.84100008010864,1153,15:04
C1204_CC,4.8420000076294,1186,15:05
C1204_CC,4.8420000076294,1224,15:06
C1204_CC,4.84100008010864,1258,15:08
C1204_CC,4.8420000076294,1293,15:09
C1204_CC,4.8420000076294,1327,15:10
C1204_CC,4.84100008010864,1357,15:12
C1204_CC,4.84100008010864,1399,15:13
C1204_CC,4.8420000076294,1434,15:15
C1204_CC,4.84100008010864,1462,15:17
C1204_CC,4.84100008010864,1462,15:18
C1204_CC,4.84100008010864,1462,15:19
C1204_CC,4.84100008010864,1462,15:21
C1204_CC,4.84100008010864,1462,15:23
C1204_CC,4.84100008010864,1462,15:24
C1204_CC,4.84100008010864,1462,15:25
C1204_CC,4.8420000076294,1462,15:27
C1204_CC,4.84100008010864,1462,15:29
C1204_CC,4.84800004959107,1717,16:13
C1204_CC,4.84600019454956,1750,16:15
C1204_CC,4.84800004959107,1783,16:17
C1204_CC,4.84600019454956,1819,16:19
C1204_CC,4.84700012207031,1853,16:22
C1204_CC,4.84600019454956,1889,16:25
C1204_CC,4.84499979019165,1924,16:26
C1204_CC,4.84600019454956,1958,16:28
C1204_CC,4.84700012207031,1993,16:29
C1204_CC,4.84600019454956,2028,16:31
C1204_CC,4.84600019454956,2064,16:32
C1204_CC,4.84600019454956,2094,16:33
C1204_CC,4.8439998626709,2132,16:35
C1204_CC,4.84299993515015,2173,16:36
C1204_CC,4.84299993515015,2203,16:38
C1204_CC,4.8439998626709,2237,16:39
C1204_CC,4.8439998626709,2274,16:40
C1204_CC,4.84299993515015,2309,16:42
C1204_CC,4.84100008010864,2344,16:43
C1204_CC,4.84100008010864,2377,16:45
C1204_CC,4.84100008010864,2412,16:46
C1204_CC,4.84100008010864,2446,16:47
C1204_CC,4.84100008010864,2483,16:49
