Order Name,Measure Result,Insert Counter,Time
T1604_CC,4.78700017929077,3186,10:40
T1604_CC,4.76200008392334,3209,10:41
T1604_CC,4.80900001525879,3236,10:43
T1604_CC,4.78399991989136,3257,10:44
T1604_CC,4.79199981689453,3283,10:49
T1604_CC,4.79300022125244,3310,10:52
T1604_CC,4.80600023269654,3337,10:53
T1604_CC,4.80100011825562,3361,10:54
T1604_CC,4.82999992370606,3384,10:56
T1604_CC,4.8420000076294,3407,10:57
T1604_CC,4.8270001411438,3434,10:58
T1604_CC,4.82499980926514,3459,10:59
T1604_CC,4.82200002670288,3485,11:00
T1604_CC,4.79899978637696,3510,11:02
T1604_CC,4.80000019073487,3534,11:03
T1604_CC,4.84600019454956,3561,11:04
T1604_CC,4.83900022506714,3585,11:05
T1604_CC,4.85599994659424,3612,11:06
T1604_CC,4.81199979782105,3637,11:18
T1604_CC,4.82200002670288,3663,11:19
T1604_CC,4.7979998588562,3690,11:20
T1604_CC,4.82200002670288,3713,13:18
T1604_CC,4.84299993515015,3734,13:19
T1604_CC,4.86700010299683,3762,13:21
T1604_CC,4.82100009918213,3786,18:01
T1604_CC,4.81599998474121,3811,18:02
T1604_CC,4.81199979782105,3833,18:03
T1604_CC,4.80999994277954,3861,18:04
T1604_CC,4.81300020217896,3886,18:06
T1604_CC,4.80999994277954,3915,18:07
T1604_CC,4.81699991226196,3939,18:10
T1604_CC,4.80800008773804,3962,18:11
T1604_CC,4.80499982833863,3988,18:13
T1604_CC,4.80700016021729,4012,18:14
T1604_CC,4.81899976730347,4037,18:15
T1604_CC,4.81599998474121,4062,18:16
T1604_CC,4.83199977874756,4084,18:17
T1604_CC,4.83599996566773,4110,18:18
T1604_CC,4.84600019454956,4136,18:20
T1604_CC,4.83400011062622,4158,18:21
T1604_CC,4.83599996566773,4187,18:22
T1604_CC,4.83300018310547,4211,18:23
T1604_CC,4.84600019454956,4238,18:24
T1604_CC,4.84000015258789,4256,18:59
T1604_CC,4.83900022506714,4287,19:00
T1604_CC,4.84299993515015,4315,19:02
T1604_CC,4.84299993515015,4337,19:03
T1604_CC,4.8420000076294,4363,19:04
T1604_CC,4.82999992370606,4387,19:05
T1604_CC,4.82800006866455,4410,19:06
T1604_CC,4.83199977874756,4434,19:07
T1604_CC,4.83699989318848,4460,19:09
T1604_CC,4.82499980926514,4488,19:10
T1604_CC,4.82800006866455,4517,19:11
T1604_CC,4.83599996566773,4539,19:27
T1604_CC,4.82999992370606,4561,19:28
T1604_CC,4.83500003814697,4585,19:29
T1604_CC,4.83699989318848,4609,19:30
T1604_CC,4.84800004959107,4638,19:32
T1604_CC,4.83599996566773,4664,19:33
T1604_CC,4.83599996566773,4689,20:00
T1604_CC,4.82499980926514,4713,20:01
T1604_CC,4.83099985122681,4738,20:03
T1604_CC,4.83300018310547,4761,20:04
T1604_CC,4.8439998626709,4784,20:05
T1604_CC,4.83900022506714,4811,20:06
T1604_CC,4.82999992370606,4838,20:14
T1604_CC,4.83300018310547,4859,20:15
T1604_CC,4.8420000076294,4886,20:16
T1604_CC,4.84100008010864,4912,20:17
T1604_CC,4.8420000076294,4938,20:19
T1604_CC,4.84299993515015,4963,20:20
T1604_CC,4.82800006866455,4988,20:30
T1604_CC,4.82999992370606,5012,20:31
T1604_CC,4.83199977874756,5037,20:33
T1604_CC,4.99999988824129e-3,5064,20:34
T1604_CC,3.00000002607703e-3,5087,20:36
T1604_CC,2.0000000949949e-3,5112,20:38
