Order Name,Measure Result,Insert Counter,Time
D1504_CC,4.95800018310547,3572,13:24
D1504_CC,4.96199989318848,3617,13:28
D1504_CC,4.94600009918213,3659,13:34
D1504_CC,4.93900012969971,3698,13:43
D1504_CC,4.54899978637696,3744,13:46
D1504_CC,4.94999980926514,3823,13:51
D1504_CC,4.94999980926514,3825,13:52
D1504_CC,4.5310001373291,3873,13:59
D1504_CC,4.94999980926514,3900,14:01
D1504_CC,4.9359998703002,3934,14:03
D1504_CC,4.92999982833863,3979,14:06
D1504_CC,4.94899988174439,4029,14:08
D1504_CC,4.94500017166138,4079,14:10
D1504_CC,4.94799995422363,4125,14:15
D1504_CC,4.94299983978272,4166,14:16
D1504_CC,4.94199991226196,4205,16:14
D1504_CC,4.94500017166138,4232,16:34
