Order Name,Measure Result,Insert Counter,Time
S1204_CC,-2.0000000949949e-3,4974,00:00
S1204_CC,-2.0000000949949e-3,4998,00:01
S1204_CC,-2.0000000949949e-3,5016,00:02
S1204_CC,-2.0000000949949e-3,5047,00:03
S1204_CC,-2.0000000949949e-3,5070,08:43
S1204_CC,-2.0000000949949e-3,5096,08:44
S1204_CC,-2.0000000949949e-3,5121,08:45
S1204_CC,-2.0000000949949e-3,5147,08:46
S1204_CC,-2.0000000949949e-3,5172,08:47
S1204_CC,-2.0000000949949e-3,5198,08:48
S1204_CC,-2.0000000949949e-3,5223,08:49
S1204_CC,-2.0000000949949e-3,5249,08:50
S1204_CC,-2.0000000949949e-3,5273,08:52
S1204_CC,-2.0000000949949e-3,5298,08:53
S1204_CC,-2.0000000949949e-3,5319,08:54
S1204_CC,-2.0000000949949e-3,5343,08:55
S1204_CC,-2.0000000949949e-3,5372,08:56
S1204_CC,-2.0000000949949e-3,5397,08:57
S1204_CC,-2.0000000949949e-3,5422,08:58
S1204_CC,-2.0000000949949e-3,5447,09:00
S1204_CC,-2.0000000949949e-3,5477,09:01
