Order Name,Measure Result,Insert Counter,Time
D1504_CC,4.96799993515015,5091,10:46
D1504_CC,4.96799993515015,5129,10:48
D1504_CC,4.97100019454956,5163,10:50
D1504_CC,4.96500015258789,5201,10:51
D1504_CC,4.96299982070923,5241,10:53
D1504_CC,4.97100019454956,5267,10:57
D1504_CC,4.96999979019165,5299,10:59
D1504_CC,4.97100019454956,5349,11:00
D1504_CC,4.96799993515015,5407,11:02
D1504_CC,4.97100019454956,5450,11:04
D1504_CC,4.96799993515015,5499,11:05
D1504_CC,4.96799993515015,5549,11:08
D1504_CC,4.96600008010864,5549,11:10
D1504_CC,4.96799993515015,5576,11:18
D1504_CC,4.96600008010864,5629,11:19
D1504_CC,4.9670000076294,5671,11:21
D1504_CC,4.96500015258789,5721,11:23
D1504_CC,4.96500015258789,5774,11:24
D1504_CC,4.96999979019165,5830,11:26
D1504_CC,4.97200012207031,5872,11:28
D1504_CC,4.97200012207031,5922,11:29
D1504_CC,4.97100019454956,5972,12:01
D1504_CC,4.96799993515015,6053,12:05
D1504_CC,4.96799993515015,6095,12:07
D1504_CC,4.9689998626709,6140,12:09
D1504_CC,4.96999979019165,6179,12:10
D1504_CC,4.97200012207031,6221,12:12
D1504_CC,4.96600008010864,6263,12:13
D1504_CC,4.97300004959107,6306,12:15
D1504_CC,4.96799993515015,6347,12:17
D1504_CC,4.96999979019165,6393,12:18
D1504_CC,4.9670000076294,6434,12:20
D1504_CC,4.97100019454956,6476,12:22
D1504_CC,9.98400020599365,6515,12:23
D1504_CC,4.97300004959107,6557,12:25
D1504_CC,4.96999979019165,6599,12:27
D1504_CC,4.97200012207031,6642,12:28
D1504_CC,4.97200012207031,6683,12:30
D1504_CC,4.96500015258789,6725,12:32
D1504_CC,9.95899963378906,6771,12:33
D1504_CC,9.95400047302246,6809,12:35
D1504_CC,9.93200016021729,6893,13:13
D1504_CC,4.96799993515015,6937,13:15
D1504_CC,4.96999979019165,6977,13:17
D1504_CC,4.97100019454956,7022,13:19
D1504_CC,4.96999979019165,7061,13:20
D1504_CC,4.97100019454956,7103,13:22
D1504_CC,4.96600008010864,7149,13:23
D1504_CC,4.96999979019165,7191,13:26
D1504_CC,4.96799993515015,7232,13:28
D1504_CC,4.97399997711182,7271,13:29
