Order Name,Measure Result,Insert Counter,Time
D1504_CC,6.43300008773804,21007,09:05
D1504_CC,6.43200016021729,21013,09:06
D1504_CC,6.43200016021729,21049,09:07
D1504_CC,6.42999982833863,21094,09:09
D1504_CC,6.43300008773804,21135,09:10
D1504_CC,6.43100023269654,21175,09:12
D1504_CC,6.42600011825562,21221,09:15
D1504_CC,6.42500019073487,21259,09:17
D1504_CC,6.42600011825562,21305,09:19
D1504_CC,6.42600011825562,21345,09:20
D1504_CC,6.42700004577637,21388,09:22
D1504_CC,6.42500019073487,21427,09:24
D1504_CC,6.42799997329712,21469,09:25
D1504_CC,6.42700004577637,21511,09:27
D1504_CC,6.42799997329712,21556,09:28
D1504_CC,6.42799997329712,21591,09:33
D1504_CC,6.42899990081787,21591,09:35
D1504_CC,6.42799997329712,21591,09:43
D1504_CC,6.42799997329712,21591,09:46
D1504_CC,6.42899990081787,21591,09:52
D1504_CC,6.42600011825562,21591,09:54
D1504_CC,6.42799997329712,21591,09:56
D1504_CC,67.5910034179688,22013,11:14
D1504_CC,67.5920028686524,22043,11:16
D1504_CC,4.83900022506714,25121,13:24
D1504_CC,4.83900022506714,25249,13:32
D1504_CC,4.83599996566773,25291,13:34
D1504_CC,4.83699989318848,25331,13:35
D1504_CC,4.83599996566773,25415,13:42
D1504_CC,4.83599996566773,25457,13:43
D1504_CC,4.83900022506714,25499,13:45
D1504_CC,4.83699989318848,25545,13:46
D1504_CC,4.83900022506714,25589,13:48
D1504_CC,4.83799982070923,25625,13:50
D1504_CC,4.83699989318848,25669,13:51
D1504_CC,4.84000015258789,25712,13:53
D1504_CC,4.84000015258789,25751,13:55
D1504_CC,4.84000015258789,25793,13:56
D1504_CC,4.84299993515015,25835,13:58
D1504_CC,4.84100008010864,25877,14:00
D1504_CC,4.84299993515015,25919,14:01
D1504_CC,4.8420000076294,25966,14:03
D1504_CC,4.83900022506714,26007,14:04
D1504_CC,4.83900022506714,26047,14:06
D1504_CC,4.83900022506714,26087,14:08
D1504_CC,4.84000015258789,26129,14:09
D1504_CC,4.83900022506714,26176,14:11
D1504_CC,4.83900022506714,26215,14:13
D1504_CC,4.83699989318848,26255,14:14
D1504_CC,4.83900022506714,26297,14:16
D1504_CC,4.83900022506714,26339,14:17
D1504_CC,4.83900022506714,26386,14:19
D1504_CC,4.83900022506714,26425,14:21
D1504_CC,4.84000015258789,26465,14:22
D1504_CC,4.83799982070923,26507,14:24
D1504_CC,4.83699989318848,26552,14:26
D1504_CC,4.83699989318848,26591,14:27
D1504_CC,4.83699989318848,26633,14:29
D1504_CC,4.83599996566773,26678,14:33
D1504_CC,4.83599996566773,26680,14:33
D1504_CC,4.83699989318848,26721,14:55
D1504_CC,4.84600019454956,26759,14:57
D1504_CC,4.8439998626709,26801,14:58
D1504_CC,4.84100008010864,26846,15:06
D1504_CC,4.84100008010864,26885,15:08
D1504_CC,4.84600019454956,26930,15:10
D1504_CC,4.84000015258789,26969,15:11
D1504_CC,4.84000015258789,27017,15:13
D1504_CC,4.84600019454956,27053,15:15
D1504_CC,4.84100008010864,27099,15:16
D1504_CC,4.8439998626709,27137,15:18
D1504_CC,4.84800004959107,27179,15:19
D1504_CC,4.8439998626709,27224,15:21
D1504_CC,4.84000015258789,27263,15:23
D1504_CC,4.83900022506714,27308,15:24
D1504_CC,4.83799982070923,27347,15:26
D1504_CC,4.83699989318848,27392,15:28
D1504_CC,4.84499979019165,27431,15:29
D1504_CC,4.83799982070923,27476,15:31
D1504_CC,4.84100008010864,27518,15:32
D1504_CC,4.83900022506714,27561,15:34
D1504_CC,4.83799982070923,27600,15:36
D1504_CC,4.84000015258789,27641,15:37
D1504_CC,4.84000015258789,27656,15:39
D1504_CC,4.84000015258789,27656,15:41
D1504_CC,4.83900022506714,27708,15:45
D1504_CC,4.83699989318848,27757,15:47
D1504_CC,4.83799982070923,27809,15:48
D1504_CC,4.83799982070923,27851,15:50
D1504_CC,4.83699989318848,27904,15:52
D1504_CC,4.83699989318848,27953,15:53
D1504_CC,4.83400011062622,28019,15:55
D1504_CC,4.83500003814697,28061,15:57
D1504_CC,0.0,28103,15:59
D1504_CC,4.83300018310547,28148,16:00
D1504_CC,4.84299993515015,28189,16:02
D1504_CC,4.83900022506714,28232,16:03
D1504_CC,4.83500003814697,28271,16:05
D1504_CC,4.83500003814697,28317,16:07
D1504_CC,4.83799982070923,28355,16:08
D1504_CC,4.83900022506714,28397,16:10
D1504_CC,4.84000015258789,28442,16:12
D1504_CC,4.83799982070923,28482,16:13
D1504_CC,4.84000015258789,28526,16:15
D1504_CC,4.83500003814697,28565,16:16
D1504_CC,4.83199977874756,28607,16:18
D1504_CC,4.83500003814697,28649,16:20
D1504_CC,4.83500003814697,28695,16:21
D1504_CC,4.83300018310547,28737,16:23
D1504_CC,4.83400011062622,28781,16:25
D1504_CC,4.83500003814697,28817,16:26
D1504_CC,4.83500003814697,28863,16:28
D1504_CC,4.83400011062622,28901,16:29
D1504_CC,4.83400011062622,28945,16:31
D1504_CC,4.83500003814697,28997,16:33
D1504_CC,4.83300018310547,29030,16:34
D1504_CC,4.83300018310547,29069,16:36
D1504_CC,4.83400011062622,29115,16:38
D1504_CC,4.83300018310547,29153,16:39
D1504_CC,4.83300018310547,29197,16:41
D1504_CC,4.83199977874756,29199,16:43
D1504_CC,4.83199977874756,29199,16:44
D1504_CC,4.83199977874756,29259,16:50
D1504_CC,4.83300018310547,29317,16:52
D1504_CC,4.83699989318848,29363,16:53
