Order Name,Measure Result,Insert Counter,Time
C1204_CC,4.77500009536743,337,13:55
C1204_CC,4.77299976348877,421,14:06
C1204_CC,4.77199983596802,460,14:08
C1204_CC,4.77500009536743,496,14:24
C1204_CC,4.77899980545044,529,14:26
C1204_CC,4.76999998092652,560,14:27
C1204_CC,4.76999998092652,596,14:29
C1204_CC,4.76900005340576,631,14:30
C1204_CC,4.77199983596802,669,14:32
C1204_CC,4.77600002288819,707,14:58
C1204_CC,4.78200006484986,738,14:59
C1204_CC,4.77899980545044,771,15:01
C1204_CC,4.78000020980835,805,15:02
C1204_CC,4.78299999237061,805,15:04
C1204_CC,4.78200006484986,805,15:06
C1204_CC,4.78299999237061,805,15:08
C1204_CC,4.78399991989136,805,15:12
C1204_CC,4.78200006484986,805,15:14
C1204_CC,4.78200006484986,805,15:15
C1204_CC,4.78000020980835,805,15:17
C1204_CC,4.77799987792969,805,15:21
