Order Name,Measure Result,Insert Counter,Time
D1504_CC,6.41200017929077,25170,10:02
D1504_CC,6.41599988937378,25213,10:03
D1504_CC,6.28499984741211,25258,10:05
D1504_CC,6.41499996185303,25309,10:50
D1504_CC,3.6599999666214e-1,25342,10:52
D1504_CC,6.41699981689453,25366,10:53
D1504_CC,6.4229998588562,25367,10:55
D1504_CC,6.41400003433228,25398,11:10
D1504_CC,6.4229998588562,25455,11:12
D1504_CC,6.41499996185303,25512,11:14
D1504_CC,6.4229998588562,25518,11:16
D1504_CC,6.42000007629395,25518,11:21
D1504_CC,3.14999997615814e-1,25518,11:32
